"","V1_1","V2_1","V3_1","V4_1","V5_1","V6_1","V7_1","V8_1","V9_1","V10_1","V1_2","V2_2","V3_2","V4_2","V5_2","V6_2","V7_2","V8_2","V9_2","V10_2","V1_3","V2_3","V3_3","V4_3","V5_3","V6_3","V7_3","V8_3","V9_3","V10_3","V1_4","V2_4","V3_4","V4_4","V5_4","V6_4","V7_4","V8_4","V9_4","V10_4","V1_5","V2_5","V3_5","V4_5","V5_5","V6_5","V7_5","V8_5","V9_5","V10_5","V1_6","V2_6","V3_6","V4_6","V5_6","V6_6","V7_6","V8_6","V9_6","V10_6","V1_7","V2_7","V3_7","V4_7","V5_7","V6_7","V7_7","V8_7","V9_7","V10_7","V1_8","V2_8","V3_8","V4_8","V5_8","V6_8","V7_8","V8_8","V9_8","V10_8","V1_9","V2_9","V3_9","V4_9","V5_9","V6_9","V7_9","V8_9","V9_9","V10_9","V1_10","V2_10","V3_10","V4_10","V5_10","V6_10","V7_10","V8_10","V9_10","V10_10"
"V8_4",0,4.99410658322524e-05,9.67111313584953e-05,6.89597100700468e-05,4.78056428509186e-05,7.45011168318361e-05,6.93041307327779e-05,0.000828623250719075,8.30933838146085e-05,7.15908611851567e-05,-6.91773890102712e-06,0,-5.55946759756881e-05,9.81645282480134e-06,-1.48476915957634e-05,-2.20107117814317e-05,-2.2896256284339e-05,-0.000261864921641452,-2.47881490027221e-05,-1.11080286307384e-05,6.70743104312623e-06,-1.43664275574496e-05,0,4.69621147103615e-07,3.25368246587211e-05,3.38912114309944e-06,1.28195461447175e-05,7.09997388398992e-05,1.57503802322663e-05,2.27412436019354e-05,8.7894555989625e-05,0.000132920219380498,0.000156809831622918,0,0.000125701571463102,0.000139234708364202,0.000122814269897372,0.00161850613624476,0.000144607724862984,0.000133186151491565,-3.32962019354978e-05,1.52129253904917e-05,-7.1605947668995e-06,2.55307062117464e-05,0,1.19293473312878e-05,1.81738594345428e-05,2.14865459774978e-05,8.34027282696854e-06,1.7470485875737e-05,-1.2571029982324e-05,2.31905288585965e-05,-1.20539442317555e-06,-6.83626258285041e-06,2.45964296380251e-05,0,-9.07534427843743e-06,3.29213275672212e-05,5.34443045953803e-06,1.91294986242015e-05,1.52413563740532e-06,7.14054460846571e-06,-2.36976148728222e-05,7.1703189358547e-06,-2.51163397653845e-06,-1.8573243987459e-05,0,1.62238597037427e-05,2.95278308116454e-05,1.77109021975034e-05,2.91320350961314e-07,1.14277854250014e-05,-3.00077128340618e-05,-3.43766479891198e-05,-2.2186258031567e-06,-9.40654810177346e-06,-4.25365833472056e-05,0,-5.74476711186921e-06,-2.1931862267222e-05,-1.02478241171489e-05,-7.95582679428698e-06,8.51941890723198e-07,-6.50016546886678e-06,-1.98039792067196e-05,-1.05298075094659e-05,-1.3351337320276e-06,1.20879058795857e-05,0,-2.10503451953719e-05,-1.16452614208062e-05,-1.52327534500596e-05,-2.45160081573335e-05,-1.25487725105972e-05,-1.42164084572384e-05,-2.53052813364813e-05,-1.07873181315406e-05,-0.000278002728584568,9.54628941274208e-06,0
"V9_4",0,6.62357072903351e-05,8.22223388995198e-05,8.17234598388529e-05,7.76941000855621e-05,5.34546777162842e-05,5.79188102970572e-05,8.05998056274085e-05,0.000813044471994541,7.94363779793353e-05,1.68855697805807e-05,0,-3.10425576460658e-05,-5.79924669634128e-06,-2.24590728876229e-05,-2.97457092328525e-06,-2.98425715288022e-05,-3.10880193889372e-05,-0.000262279381604734,-3.78055525884975e-05,5.27814480163253e-06,-1.88459761163872e-06,0,-5.21988100424959e-06,2.462226903202e-05,1.12203732898297e-05,6.65382352785352e-06,-4.03895667484732e-06,8.51108836660603e-05,2.22902191118778e-06,7.67389771357187e-05,0.000135280557142923,0.00015320703475759,0,0.000144737043649996,0.000115863217825771,0.000136890465434775,0.000144607724862984,0.00155823984812795,0.000161400385565593,-7.57027702879184e-06,5.25036621319123e-06,2.99202578920708e-06,6.58459342614988e-06,0,2.21174405309106e-05,-1.84301081987422e-06,2.27782082336904e-06,-1.96884411148916e-06,-2.11881260728574e-05,1.19298152608386e-06,-6.43962428462778e-06,-1.81791129952628e-05,7.50069801776335e-06,8.93660753581948e-06,0,-1.57358453119155e-06,-2.81963966526015e-05,-4.12519040560711e-06,-2.37161051385303e-05,-1.24700789137753e-05,-1.90153316842146e-05,1.3266144211755e-05,2.04659430702525e-07,2.16690038965286e-05,-1.67885412179468e-05,0,-7.9919715310873e-06,-2.40968238385896e-06,3.94120854752145e-06,-7.55441468668718e-06,-3.48241426722437e-05,-2.44045870022119e-05,-3.40177287982503e-05,-2.90775593711433e-05,-1.58564686104945e-05,-1.11321716652025e-05,0,-0.000317780433075737,-5.17057208861688e-05,3.8277522648766e-06,3.46224453550857e-06,2.27425659799994e-05,7.65337171252596e-06,-5.67067237080713e-06,2.01500702770601e-05,-7.33886709259029e-06,-8.63305878247798e-06,0,-6.99354891812435e-06,1.14203076998594e-06,-2.63870769289409e-05,-2.92008766880184e-05,-3.699941188504e-05,-3.32257278547817e-05,-2.94224339936383e-05,1.98204528653051e-06,-9.64384646455584e-06,-0.000285109452220457,0
"V10_4",0,8.54955559046855e-05,9.70415638181157e-05,8.26578427180204e-05,5.86091219000572e-05,6.99995563707915e-05,0.000100664639086003,9.12714575176083e-05,9.2397291348591e-05,0.000789618586686642,-9.5062866062472e-06,0,-4.37868002170946e-05,5.44136288205057e-06,-2.02679035299847e-06,-2.53824882384185e-05,-4.31497048948533e-05,-3.68049561372216e-05,-4.86579948536042e-05,-0.000272884344098925,-2.73077265287891e-06,6.82893967397961e-06,0,4.2672689619217e-07,2.36527252758786e-05,1.77864571302139e-05,5.61132940601015e-06,-2.43001031676354e-05,-4.07330463174383e-06,8.24744977062699e-05,8.19168294540419e-05,0.000141081337332014,0.000152542158809358,0,0.000140917081776381,0.000141956959993944,0.000130816185586003,0.000133186151491565,0.000161400385565593,0.00152011217911332,1.14347631791575e-05,2.11749844686565e-05,-8.57789536927736e-06,-6.89656467331489e-06,0,4.59108753448165e-06,4.16671910263593e-06,1.37158128485983e-05,2.85080580455952e-07,-6.98947776594821e-06,1.4918725848805e-05,-1.38544005117271e-05,1.4276923352772e-05,9.77449680171001e-06,-2.91279507212901e-06,0,2.61606166200968e-05,9.61497247228589e-06,1.55157695509323e-05,-2.06366047977561e-07,8.76892016810393e-06,-1.73992508863179e-05,-2.77896848133292e-06,-1.07123034194596e-05,1.18979512501641e-07,5.97894082177884e-06,0,1.70234759934034e-05,-1.35680948701551e-05,9.08979807510706e-06,1.34930240778893e-06,-2.24516125701498e-06,-3.68826421170482e-05,-3.04259859085507e-05,-1.69853241394063e-05,-1.09446892194031e-05,-3.1603787350739e-05,0,-3.46283625444166e-05,-0.000309922779741312,-2.14109872326621e-05,-1.17293848365785e-05,2.32605393936183e-05,-5.68964135452657e-06,-1.83081775643071e-05,2.15911374134214e-06,-9.0407545580483e-06,7.2787020982031e-06,0,7.22664523428941e-07,1.56382350879866e-05,-3.27990014609828e-05,-1.39289367232618e-05,-2.1710743551092e-05,-7.19951318034467e-06,-2.46198195487708e-05,-2.58108882953467e-05,-1.86726009104807e-05,-1.68664279457925e-05,0
"V1_5",0,-5.32299260195219e-06,5.94419402759702e-06,1.30236577091152e-05,8.83431558604712e-06,-3.13713990476654e-07,-1.52675780005296e-05,-2.84963934088605e-05,1.40820865978506e-06,2.2124716299487e-05,1.06397465881325e-05,0,1.42549260755987e-05,2.38205423575438e-05,-7.23888181913508e-06,-3.9124415181236e-06,2.42408000743784e-05,1.69613108629378e-05,1.12865886189874e-05,7.16204943160305e-06,-2.01114794706288e-05,1.35234599730159e-06,0,-2.47415551760179e-05,2.21388728472091e-06,1.86517639663612e-05,-2.03627404591483e-05,6.15417627996906e-06,5.46153674753113e-06,-9.52937701456364e-07,-9.7778044822332e-06,-9.92206644165502e-06,5.3042543586224e-06,0,-8.61729702135957e-06,-1.8712352694426e-05,-9.00684739734084e-06,-3.32962019354978e-05,-7.57027702879184e-06,1.14347631791575e-05,0.00151984977651826,0.000127592807182271,0.000173326535605638,0.000163528497838895,0,0.000151097989577202,0.000159378726229498,0.000142677904688121,0.00013341317670856,0.000130807090896234,0.00058676966297976,2.46411186831525e-05,7.0242527008636e-05,4.10830417517074e-05,-2.93764945114345e-05,0,5.33459773891109e-05,2.45729875158811e-05,4.08386694944438e-05,3.47363818816142e-05,0.000544316914406231,2.636461345753e-05,7.17209917752162e-05,4.22553930947882e-05,-2.2268612505714e-06,7.75391597304394e-05,0,2.66112917019596e-05,3.9978666771131e-05,4.37783146798467e-05,-1.16566821029043e-05,-1.05119097436169e-06,6.60067175175033e-07,3.54473822916799e-05,2.10194162407845e-06,1.99044882577344e-05,2.00707801393324e-05,0,-1.28833277090825e-05,1.31600138031587e-05,7.69210540784306e-07,6.94520690973663e-06,2.01627185104927e-05,4.43726908094111e-06,6.46755632255406e-06,7.05211204861636e-06,7.10469199243051e-06,2.5404021609196e-05,0,3.43902847633822e-05,-0.00031213512938156,-2.02467942267981e-05,-3.08576129062076e-05,-2.16595013592462e-05,-9.42012630845088e-06,-4.50878547780207e-05,-2.49094964498424e-05,-1.03659649706319e-05,-3.56727727890769e-05,0
"V2_5",0,8.13583702731033e-06,-1.22792418314053e-05,4.95074273542882e-06,6.19490329645738e-06,6.40894291579477e-06,-3.20052648267921e-06,4.2639852032003e-05,-9.51943075429885e-06,1.52129437371838e-05,5.2493532723128e-06,0,3.56028109422132e-05,-4.41606774529976e-06,4.68638306735619e-06,-1.23983159397907e-05,2.42166088683885e-06,-2.22133626889835e-05,-1.19013576801718e-05,4.34431771984202e-06,2.12470911940931e-05,1.11980932104479e-05,0,1.84856944589052e-07,1.5546892259153e-05,1.79611002734192e-05,-8.6243021585184e-06,8.68699440177068e-06,9.10389711577266e-06,5.84476987929657e-06,-4.01098090889166e-06,1.54736749784149e-05,-1.3050553269844e-05,0,2.18121521681197e-05,7.16338649621593e-06,-5.61835798919897e-06,1.52129253904917e-05,5.25036621319123e-06,2.11749844686565e-05,0.000127592807182271,0.00151513381192079,0.000154051791303077,0.000144600250331902,0,0.000132064397662998,0.000140844386123253,0.000140502534246312,0.000149253486822111,0.000134411000974958,5.24303286160713e-05,0.00060208203634958,9.1611196305313e-05,5.24376457784856e-05,-1.13015794181786e-05,0,4.74027247504052e-05,6.60844461984642e-05,7.42349230228071e-05,3.91065807713666e-05,2.915199405477e-05,0.000558494009233283,5.57835700773224e-05,4.69553557080247e-05,-2.00135109104088e-06,3.29904020582427e-05,0,3.65629125976138e-05,6.094680915039e-05,4.27743833047262e-05,1.29708553200052e-05,-1.54567826662044e-05,3.39993023885004e-06,-3.67096548405254e-06,2.54388798312654e-05,-9.75117866603e-06,1.64477612817619e-05,0,-1.32708070831443e-06,1.65008686707147e-05,-1.96298376215857e-05,-2.92109884982736e-06,-1.2310447678539e-06,4.5514785953803e-06,-2.54099511477095e-05,-5.50995099162766e-07,-7.32895842568587e-06,-2.29541000774045e-06,0,-1.94783356413957e-05,-4.03786646567416e-05,-0.000309806129185684,-3.36646657522923e-05,-3.37752676705237e-05,2.59097580937499e-05,-5.07751608535692e-05,-5.18905562259147e-05,-5.71794941257732e-05,-4.01004178632512e-05,0
"V3_5",0,1.35407907062908e-05,-1.11774602746042e-05,-3.25498631087755e-06,4.78587757279618e-06,-6.47534050013196e-06,-1.87283569475515e-05,1.64461606708338e-06,-2.40456882791079e-06,1.08946442536362e-06,1.43526826751953e-05,0,-8.55928305801693e-06,-2.99210560981881e-06,-3.29276046445709e-06,-1.94850932505863e-05,-1.05248044215016e-05,-8.27731870942236e-06,9.95469557834825e-06,-5.59207411842243e-06,-8.64084158896378e-06,-3.18707726778616e-06,0,8.18380740040507e-06,1.4543939558484e-06,-7.15164695885004e-06,1.34346599740914e-05,-7.72824990844887e-06,9.8138160483257e-06,3.14596963553075e-05,-2.06369007916631e-05,1.43080099626796e-05,-2.43008988921318e-05,0,2.81012250699814e-06,-1.28664905932348e-05,-5.74862938531182e-06,-7.1605947668995e-06,2.99202578920708e-06,-8.57789536927736e-06,0.000173326535605638,0.000154051791303077,0.00150470752628736,0.000132848627902738,0,0.000137680398417146,0.000135005360834887,0.00015869157940503,0.000123557060716071,0.000126834672747081,7.52467656111081e-05,5.80068783024871e-05,0.000559501068123264,4.49487430063486e-05,2.61322206137199e-07,0,4.76785891631752e-05,9.2723015636402e-05,3.0895795699374e-05,3.22046889575066e-05,6.90549104669091e-05,5.00479568016795e-05,0.000530675023351614,4.34833079645588e-05,9.95296741411875e-06,3.07093405582747e-05,0,4.05159574042364e-05,6.4489298119978e-05,2.13716306453844e-05,-1.08692977414292e-06,-7.59702065587075e-06,4.37534161898343e-06,-1.7563524139656e-05,-5.86364154754488e-06,-3.18142789427706e-06,2.68670716696143e-05,0,1.60461271072506e-06,5.68194333568851e-06,1.29092866777731e-06,1.97116161070055e-05,-1.49094155046083e-05,1.35294468764888e-05,-2.20561455508812e-05,1.1354701228405e-05,1.41947584724917e-05,5.16010122624265e-06,0,3.71473588090661e-07,-4.34992547250212e-05,-4.29780098804529e-05,-0.000296074292265237,-1.52740405776834e-05,-8.8626461330564e-06,-2.15026041110261e-05,-1.77632628679945e-05,-2.94093994903748e-05,-1.37060797105371e-05,0
"V4_5",0,1.1184160810791e-06,3.10325382319002e-06,2.36913032313467e-05,2.13951244389817e-05,2.28343731056657e-06,-8.84160471580119e-06,-9.3115250875201e-06,1.09498489684659e-06,1.82073339769503e-05,-1.17322507606625e-05,0,3.63326149795169e-05,7.9009939312715e-06,-8.38485425963367e-06,-5.29272401400036e-06,-3.02077190828783e-05,3.57773075437573e-05,2.44927525187342e-05,-3.77604756420491e-06,-2.97563594181163e-05,1.85440238900826e-05,0,-2.67654701468983e-05,1.94373291937889e-05,1.09065959070009e-05,6.85736357585172e-06,-1.29733702255617e-05,-2.31925285341982e-05,2.56203989969248e-06,-2.86983309174233e-05,2.34076986184547e-06,7.90126910107618e-06,0,2.13499801731281e-05,-1.66066262480584e-05,-1.04805884510811e-05,2.55307062117464e-05,6.58459342614988e-06,-6.89656467331489e-06,0.000163528497838895,0.000144600250331902,0.000132848627902738,0.00153746022206016,0,0.000122338702329657,0.000160945209267269,0.000172444594583406,0.000151658442721351,0.000148488611670784,6.58823586994674e-05,5.29595101728092e-05,4.81562126172925e-05,0.000567671732599565,-4.38060146985762e-06,0,6.80077908529981e-05,5.94375213229336e-05,4.08672617779806e-05,4.77877186064994e-05,6.79235266407345e-05,6.2789449303406e-05,6.55600776492604e-05,0.000572268286326824,-6.78644942051702e-06,6.02922873032838e-05,0,6.93267478039905e-05,7.7863625306476e-05,5.16105117912378e-05,1.22015056301992e-05,1.54370514150163e-05,8.40770254758521e-06,-8.99402160913622e-06,1.46786504254088e-05,1.94496925912647e-05,1.95101381771171e-05,0,9.73752426259698e-07,-9.92705130982481e-06,1.13266432145843e-05,-9.13948289756275e-08,-7.77958895711546e-06,-1.77402707517243e-05,-3.60216442780689e-05,2.07794765846398e-05,-1.9773267399354e-05,1.74672198714321e-05,0,1.16144222136308e-05,-2.09355391330719e-05,-4.06267299745875e-05,-2.52225118337347e-05,-0.000307586664672421,-1.60085769420631e-06,-3.01603419393734e-05,-9.78226883000839e-06,-5.10257104428985e-05,-1.82049387729566e-05,0
"V5_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6_5",0,3.32534094638314e-06,-1.21853599399953e-05,-1.4388146528746e-05,-1.29347949508978e-06,1.43077556075199e-05,1.64626410028428e-05,-1.68131115817385e-06,1.16175704840662e-05,1.33925242706252e-05,-7.25050236825831e-06,0,-9.39699483342581e-06,-1.92120983482485e-05,-1.78933336052417e-05,-4.30952222347829e-08,6.50388663712647e-06,-4.93101969516065e-06,-1.31265701489983e-05,-1.3863189863327e-06,1.02372265188034e-05,9.43414700063359e-06,0,4.82671050405284e-06,2.68692666761884e-05,2.5245574665815e-05,1.26047951815415e-05,-1.63335707177225e-05,3.16603451194511e-05,-1.51312650704904e-06,7.6191637466886e-06,-3.19256952488171e-06,1.84436748300092e-05,0,-5.85533788360908e-06,9.21202595114525e-06,8.26965027728772e-06,1.19293473312878e-05,2.21174405309106e-05,4.59108753448165e-06,0.000151097989577202,0.000132064397662998,0.000137680398417146,0.000122338702329657,0,0.00150552408966453,0.000164411111736997,0.000146462370758802,0.000137057482702614,0.000120462482613468,4.94528305428975e-05,5.32289937654383e-05,4.30405619971973e-05,3.9652814459382e-05,-1.86640801117976e-05,0,5.79935073932678e-05,5.43172588939534e-05,5.77460913774453e-05,4.80952356749998e-05,5.13202175045352e-05,6.07791523903674e-05,3.80533284005414e-05,3.83331531975247e-05,2.10722851748846e-05,0.000552178623669041,0,6.85268043302149e-05,4.26326380498391e-05,3.91473777249989e-05,1.09972128539077e-06,-8.091675792355e-06,-2.34237579810573e-05,-3.48714617894485e-07,-4.63803175825412e-06,6.30330074521546e-06,-6.4174776268114e-06,0,-3.49776867084372e-06,-1.40493062576808e-06,1.82815433714566e-05,3.44362649728159e-05,-9.07785130560193e-06,3.8174646119624e-06,-1.94362485144e-05,-9.05706473090141e-06,-2.05302645897163e-05,-2.35108409826526e-06,0,6.76034538631773e-06,-3.22615947811442e-05,-3.50573379264062e-05,-1.49834634563526e-05,-3.56797760040021e-05,3.14315230349025e-05,-0.000302891156948222,-4.04339709579911e-05,-2.03016850454505e-05,-3.51894443592511e-05,0
"V7_5",0,-1.37189242896484e-06,2.43067230757243e-05,9.145728677257e-06,-3.11764224684564e-06,-1.64163571251811e-05,-1.30039509301343e-05,1.7743076029164e-05,8.77135011445402e-07,-2.31486937047508e-06,1.20587806969242e-05,0,4.14332014040388e-06,-2.44271637860393e-06,1.33068981847942e-06,1.03578721871628e-05,1.47729145336435e-05,-1.16733914821803e-05,4.39617232549205e-06,3.68345222022176e-06,1.6992434746914e-06,-2.98141060227205e-06,0,-1.31908048159658e-05,1.11759068372222e-05,-8.22634217186985e-06,7.00194091610649e-06,-1.56886101860013e-05,1.47313821536258e-05,9.27409718895554e-06,6.6400470074525e-06,1.75623288687389e-05,2.81876694244385e-05,0,2.03133047584224e-05,-2.86216290881728e-06,1.24733188937552e-05,1.81738594345428e-05,-1.84301081987422e-06,4.16671910263593e-06,0.000159378726229498,0.000140844386123253,0.000135005360834887,0.000160945209267269,0,0.000164411111736997,0.00150102100659495,0.000153310929430147,0.000172219906211904,0.000149424225494369,6.41781056281982e-05,6.35008939438341e-05,7.32088538928546e-05,4.54247876448718e-05,-1.88363486998768e-06,0,0.000577854599574382,7.34837608934486e-05,3.09782430388331e-05,5.14074795356339e-05,5.68761763423157e-05,4.96779044980351e-05,5.56719445364458e-05,4.73029484987714e-05,4.3339946673682e-07,5.93558930083681e-05,0,5.30549638924885e-05,5.84349294588111e-05,4.98402530085058e-05,9.64339850701768e-06,1.16288892951473e-06,-2.60219329778129e-05,-7.25803459077117e-06,-1.49411676516674e-05,2.5508509607388e-05,2.99868732559622e-05,0,-6.40180824741974e-06,3.98763685293765e-06,9.292054467021e-06,-1.49410121270512e-05,1.801515500276e-05,8.44685162450474e-06,-1.36707465767717e-05,-8.17426512358718e-06,1.75343793047934e-05,5.33922449209147e-06,0,-2.09731804253739e-07,-2.9582629785509e-05,-4.64368968139891e-05,-5.10479751435458e-05,-2.93503616424872e-05,7.91993700012303e-06,-1.64709958086734e-05,-0.000272995770477543,-6.03475034801439e-05,-1.89574601989223e-05,0
"V8_5",0,6.83363771836366e-06,1.68317413355319e-05,3.05496949103958e-05,1.87429614779899e-05,-1.84463133027823e-05,3.19829816306838e-05,2.4156265543333e-05,1.65554333594252e-05,1.98220566551807e-05,2.65692792070216e-06,0,-5.84012807975867e-06,-3.64913347147992e-05,-3.89552498097774e-05,1.6331482060836e-05,-2.01875564865915e-05,4.49339693079766e-06,8.38814103794207e-06,2.63625259965672e-05,2.39845255489504e-05,-4.83915748796527e-06,0,2.68345050064726e-05,3.83311204019821e-07,-1.20308658541342e-05,-5.67385438083078e-06,3.64002616435829e-07,-4.24864920158995e-08,-2.94168343935398e-05,-1.71035892147887e-05,-5.71982933629757e-08,1.80782767385252e-05,0,1.82215119882322e-05,-2.51251930848798e-05,7.99604910696438e-06,2.14865459774978e-05,2.27782082336904e-06,1.37158128485983e-05,0.000142677904688121,0.000140502534246312,0.00015869157940503,0.000172444594583406,0,0.000146462370758802,0.000153310929430147,0.00157323891562547,0.000133447768461377,0.000152836311649008,5.65474386871973e-05,7.2012179964369e-05,6.45387119803684e-05,4.98409203201544e-05,1.0264489289582e-05,0,5.21693661848655e-05,0.000617591206183581,2.40393054009731e-05,6.1912039955638e-05,6.41072210990947e-05,8.22647799070904e-05,4.18676569706224e-05,4.12365171909177e-05,-1.73526086352561e-05,5.09906774372569e-05,0,0.000566104163841821,5.1865295517968e-05,7.8111958478194e-05,-2.30692388135355e-06,-1.31759960844888e-05,-2.43968141479673e-05,-2.33282409478477e-05,-1.43064480492779e-05,1.24449958571964e-05,-3.21382650608439e-05,0,-4.19256256347978e-05,1.59242105835586e-06,4.40890049615208e-06,-1.95980826552653e-05,-1.70193393134458e-07,2.17594785301469e-05,-1.25747443647019e-06,1.54154956280521e-05,-1.17286142224017e-05,1.61826771323802e-05,0,8.42829500084914e-06,-2.11572336816171e-05,-4.4575408782686e-05,-2.29959057799954e-05,-4.26681505099309e-05,-5.81472445139096e-06,-2.43698915590518e-05,-3.53057212794184e-05,-0.000305599072858692,-4.9001237308028e-05,0
"V9_5",0,-4.27182229017667e-06,-6.73201771679932e-06,2.41268341001317e-05,-3.01080160437795e-05,-2.0501403703233e-05,5.40156590185472e-06,-2.83986072723387e-06,1.89078002495729e-05,1.25827502263834e-05,8.50855938865211e-06,0,1.55437821813123e-06,-2.34192936517054e-05,6.8808101865865e-06,1.93859928180805e-06,2.12183734742965e-07,-4.71963187352169e-06,9.78940796168817e-06,9.8964069976838e-06,4.88844968659946e-06,9.95935940266769e-06,0,-2.00188873028587e-05,-1.10627796634486e-05,1.34288272445643e-05,8.20136714964453e-06,1.59845423848708e-05,2.00474257500829e-05,-9.47765559552172e-07,-2.01944941086501e-05,-6.08642996775011e-06,-8.13812149307384e-06,0,-3.01570012997653e-05,-1.41226148224596e-05,-4.93886848033841e-06,8.34027282696854e-06,-1.96884411148916e-06,2.85080580455952e-07,0.00013341317670856,0.000149253486822111,0.000123557060716071,0.000151658442721351,0,0.000137057482702614,0.000172219906211904,0.000133447768461377,0.00146900541725419,0.000123214425606132,6.32798023321956e-05,6.7427264225486e-05,2.86453455370598e-05,4.17825281133731e-05,-7.31234288571446e-06,0,5.24806150407894e-05,5.16899218621628e-05,0.000548965453924175,3.01801005043148e-05,5.2702514175308e-05,4.78830362017877e-05,5.05811289901213e-05,5.11671727212495e-05,-1.22298284778026e-05,3.78809666643683e-05,0,3.95405049484448e-05,0.00054278414832485,4.16539434819562e-05,4.4209646017009e-06,-9.8260888979785e-06,1.9858201259487e-06,-1.04339355376902e-05,5.93386123941595e-06,1.15815966104131e-05,-5.87626452007062e-06,0,-4.43817364869558e-06,-2.15657312157644e-05,-4.22323377433578e-06,-5.55275471889051e-06,5.57851869288907e-06,7.28605180219841e-06,-2.00566192543981e-05,7.865853040828e-06,-1.65102414995107e-06,-3.63848602728129e-06,0,-9.91710279442423e-06,-8.01851863716798e-06,-3.94579221485802e-05,-3.67214714423908e-05,-3.85216621094573e-05,3.54255301993533e-06,-1.21706570618251e-05,-2.11922030545179e-05,-2.83782378432808e-05,-0.000295718660403571,0
"V10_5",0,3.49451577332533e-06,-6.84203126041201e-06,3.01161225749505e-06,-3.48653130142798e-07,1.42199624506156e-05,1.57520653901889e-05,2.17072395414465e-06,-4.75897105192972e-06,1.12212783662863e-06,-2.98572447493674e-05,0,-1.43250823267998e-05,-1.88062723143116e-05,-2.05448926976078e-06,-1.52646999494981e-05,-4.91701919501394e-06,3.64213365562783e-06,2.38579516014921e-06,-3.43404770940084e-06,-4.07892057635196e-06,-1.10959033274378e-05,0,6.48338224772411e-06,-2.63532777270504e-05,-3.95434991286234e-05,1.83307280856007e-05,-2.69334175939005e-05,-2.04736965065701e-06,-1.10210861100752e-05,2.1035548368504e-05,2.99908487354184e-06,8.69731142139144e-06,0,1.45104328779706e-05,2.57620571045426e-05,8.3154984083748e-06,1.7470485875737e-05,-2.11881260728574e-05,-6.98947776594821e-06,0.000130807090896234,0.000134411000974958,0.000126834672747081,0.000148488611670784,0,0.000120462482613468,0.000149424225494369,0.000152836311649008,0.000123214425606132,0.00150952043625099,4.99836768993502e-05,7.76714281321289e-05,4.28017407806798e-05,8.09968657795204e-05,1.47363839138672e-06,0,4.94629672682926e-05,7.08651486209283e-05,3.26653237424306e-05,0.000556128870081325,5.92141281196651e-05,8.11792217057115e-05,6.29432578693409e-05,6.14200454240946e-05,-9.85192652397721e-06,5.70625382781633e-05,0,5.30867854294312e-05,3.64401206029199e-05,0.000545628257566519,4.71468232371186e-06,2.80813648990215e-05,-1.87869180984589e-05,2.20946789730043e-05,-2.07464864030566e-06,-3.43961939399961e-06,8.98216168923968e-06,0,-8.41573220355094e-07,3.28636926605477e-06,-8.26742720389863e-06,-2.81943459132947e-06,5.76352107113567e-06,-4.44316901477851e-06,-2.8404324420641e-05,-7.53922041751698e-07,-1.17967785354489e-05,-2.35799903279892e-05,0,-1.69425535548445e-05,-3.435568695484e-05,-3.6921959832262e-05,-4.41732972267391e-05,-3.37519554723233e-05,2.62463385973087e-05,-3.28003949103203e-05,-1.20713336322582e-05,-1.31177180601827e-05,-2.72550089222213e-05,0
